business_id,review_count,log_review_count,stars,rating_std,positive_ratio,negative_ratio,photo_count,log_photo_count,business_age_years,review_growth_rate,expert_reviewer_ratio,elite_reviewer_ratio,high_influence_ratio,mean_influence_score,cluster_ambiance,is_open
THDT2sGR0efmkqGz6PFkEg,9,2.302585092994046,3.7777777777777777,1.3017082793177759,0.6666666666666666,0.1111111111111111,,,13.608219178082193,0.0,0.3333333333333333,0.0,0.1111111111111111,1.6013995028904635,0,1
THdOD9iDjQIGwHp_kHwakw,14,2.70805020110221,4.214285714285714,1.3114039117603014,0.7857142857142857,0.14285714285714285,1.0,0.6931471805599453,4.789041095890411,0.0,0.07142857142857142,0.0,0.07142857142857142,0.4653366207766093,0,1
TIeuWmX0lRLkwh5aYv9Q6w,21,3.091042453358316,2.4285714285714284,1.7196345126633328,0.38095238095238093,0.6190476190476191,3.0,1.3862943611198906,5.123287671232877,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.5783773558425664,0,1
TIh6vyxA76xGAg6MbTRqGA,23,3.1780538303479458,3.5217391304347827,1.0816471117274342,0.6086956521739131,0.13043478260869565,,,15.391780821917807,0.0,0.6086956521739131,0.0,0.43478260869565216,3.0030284711911737,0,0
TJaImyntBu0ebKugcyj6eQ,131,4.882801922586371,3.5877862595419847,1.270192166004411,0.5877862595419847,0.21374045801526717,5.0,1.791759469228055,11.504109589041096,0.022900763358778626,0.32061068702290074,0.0,0.17557251908396945,1.4098004697219588,9,1
TJhQ9wS_nuLE383nfWXnqw,60,4.110873864173311,4.0,1.1497973292302799,0.7666666666666667,0.08333333333333333,,,12.70958904109589,0.0,0.23333333333333334,0.0,0.23333333333333334,1.7290092911029598,0,1
TKPAyOWcexkpVHPCdYTNmQ,213,5.365976015021851,4.586854460093897,0.8513119522472218,0.9248826291079812,0.046948356807511735,21.0,3.091042453358316,6.260273972602739,0.07511737089201878,0.28169014084507044,0.0,0.10328638497652583,1.1061725520293233,9,1
TLcwutJ1pVrmj_2p_OdJXA,9,2.302585092994046,4.222222222222222,0.9718253158075502,0.6666666666666666,0.0,,,10.136986301369863,0.0,0.2222222222222222,0.0,0.2222222222222222,1.0683116644167514,9,1
TMqM947-Asyd70MPGyrBHw,33,3.5263605246161616,3.6666666666666665,1.4068285846778446,0.696969696969697,0.21212121212121213,1.0,0.6931471805599453,9.893150684931507,0.06060606060606061,0.3939393939393939,0.0,0.21212121212121213,1.6253361318940187,9,1
TNVrRLz4CBbAVciJof2adw,16,2.833213344056216,3.5625,1.5041608956491324,0.625,0.3125,,,1.9506849315068493,0.1875,0.25,0.0,0.1875,0.9680452429966532,0,1
TNh8bTENXU6fuNxJYsL5-g,16,2.833213344056216,3.5625,1.459166428707386,0.6875,0.3125,,,7.816438356164384,0.0,0.125,0.0,0.125,1.1151006085698423,0,0
TOGQERO4hdon5DoVXHooEw,5,1.791759469228055,3.0,1.4142135623730951,0.6,0.4,,,12.334246575342465,0.0,0.6,0.0,0.6,3.485760130950711,0,0
TP9gMhBP8J2B8qJggvkZ8Q,19,2.995732273553991,3.4210526315789473,1.304513083861144,0.5789473684210527,0.2631578947368421,,,11.495890410958904,0.0,0.15789473684210525,0.0,0.15789473684210525,1.0064945460804189,0,0
TPXPScI9kvWsO2i08skxaA,126,4.844187086458591,4.150793650793651,1.2965644469440631,0.7698412698412699,0.15079365079365079,9.0,2.302585092994046,5.597260273972603,0.0,0.1746031746031746,0.0,0.09523809523809523,0.8209305427800186,9,0
TQ3XTsjmefGlkhFtx1OTIQ,13,2.6390573296152584,4.230769230769231,1.3008872711759818,0.8461538461538461,0.15384615384615385,,,4.501369863013698,0.0,0.15384615384615385,0.0,0.07692307692307693,1.0607070961266463,0,0
TQGYBIz8LEZPZCnhkCuisA,19,2.995732273553991,3.210526315789474,1.5839103288458478,0.47368421052631576,0.3684210526315789,,,14.013698630136986,0.0,0.2631578947368421,0.0,0.15789473684210525,1.4996693480674503,0,0
TQeMOhco0FL9zHrmJHiPAg,57,4.060443010546419,4.052631578947368,1.2875926129184283,0.7368421052631579,0.15789473684210525,4.0,1.6094379124341003,9.178082191780822,0.017543859649122806,0.38596491228070173,0.0,0.2807017543859649,1.9549797189654354,9,1
TQloD2_k3J67Q1J_picgfw,45,3.828641396489095,2.6444444444444444,1.3169447347339351,0.26666666666666666,0.5555555555555556,,,11.764383561643836,0.044444444444444446,0.4222222222222222,0.0,0.26666666666666666,1.9861550857190136,0,1
TR7sgyAkhkngk-GLjQuavg,14,2.70805020110221,3.5,1.8708286933869709,0.5714285714285714,0.35714285714285715,13.0,2.6390573296152584,3.2904109589041095,0.14285714285714285,0.21428571428571427,0.0,0.14285714285714285,1.0286872013203892,1,1
TRwPE6wsoAL6_fRaFdB4FA,464,6.142037405587356,4.105603448275862,1.182874040527909,0.7931034482758621,0.11853448275862069,8.0,2.1972245773362196,15.29041095890411,0.023706896551724137,0.29094827586206895,0.0,0.13793103448275862,1.2737853195427462,3,1
TS7arPiiUIf-TH76J_FtEQ,26,3.295836866004329,3.6538461538461537,1.5216387926786747,0.6923076923076923,0.23076923076923078,,,11.038356164383561,0.0,0.11538461538461539,0.0,0.07692307692307693,0.7547443202714249,0,1
TUCm1lCkh-usRYRl3U0S8w,77,4.356708826689592,3.3766233766233764,1.504720301330389,0.5454545454545454,0.2727272727272727,7.0,2.0794415416798357,9.512328767123288,0.06493506493506493,0.19480519480519481,0.0,0.12987012987012986,0.9091126156377167,0,1
TUtOrI_GnVwSuHHTTEN8MA,310,5.739792912179234,3.935483870967742,1.1472630684732692,0.7322580645161291,0.11935483870967742,12.0,2.5649493574615367,11.449315068493151,0.0,0.27741935483870966,0.0,0.16129032258064516,1.467101052467964,9,0
TVe1FyolMt9xjBtY7oMTOQ,11,2.4849066497880004,4.636363636363637,0.6741998624632423,0.9090909090909091,0.0,,,2.158904109589041,0.09090909090909091,0.36363636363636365,0.0,0.2727272727272727,1.4484947178822574,0,1
TVoTCkZukwXQx8n8kARIMA,8,2.1972245773362196,2.0,1.6035674514745464,0.25,0.75,,,5.997260273972603,0.0,0.125,0.0,0.0,0.3805653047154279,0,1
TYylLv7GZ46PIiuum_G0gA,11,2.4849066497880004,1.8181818181818181,1.2504544628399563,0.18181818181818182,0.7272727272727273,,,6.087671232876712,0.0,0.09090909090909091,0.0,0.09090909090909091,0.3994953776974945,0,1
TZ_pTn6SeZwRcnx6v3bREQ,54,4.007333185232471,4.481481481481482,1.0944239587734665,0.8888888888888888,0.09259259259259259,4.0,1.6094379124341003,2.213698630136986,0.037037037037037035,0.37037037037037035,0.0,0.14814814814814814,1.3694738469084669,0,1
T_6e0SgNuKotySgVS8O1UQ,365,5.902633333401366,4.394520547945206,0.9422748967433371,0.8575342465753425,0.049315068493150684,12.0,2.5649493574615367,12.372602739726027,0.0136986301369863,0.3698630136986301,0.0,0.23013698630136986,1.7745377901065857,1,0
T_GeXNYY_zO0WpJzBxQj4w,208,5.342334251964811,3.730769230769231,1.4361164031163662,0.6538461538461539,0.23076923076923078,5.0,1.791759469228055,3.9424657534246577,0.057692307692307696,0.21634615384615385,0.0,0.11538461538461539,1.0158679312547352,3,1
TaqnX_zA2mVthoG0tczc7A,22,3.1354942159291497,3.6363636363636362,1.4653279998642446,0.7272727272727273,0.22727272727272727,,,8.063013698630137,0.045454545454545456,0.2727272727272727,0.0,0.22727272727272727,1.470280676171936,0,1
TbDcfpPLWD4eJEtn8AND7A,16,2.833213344056216,4.0625,1.1236102527122114,0.875,0.125,,,14.70958904109589,0.0,0.375,0.0,0.375,2.6664963483723603,0,1
Tbc0uyY1O-Fc18FfTCDqIA,10,2.3978952727983707,3.4,1.577621275493231,0.6,0.3,,,13.56986301369863,0.0,0.4,0.0,0.2,1.7713160260603815,0,1
Tbcm5d3KYkRi7V5viic7eA,14,2.70805020110221,4.714285714285714,0.726273039202563,0.8571428571428571,0.0,2.0,1.0986122886681098,2.904109589041096,0.0,0.2857142857142857,0.0,0.07142857142857142,1.079270887210417,0,0
TbjqvdrSBm27arbKbReRfg,254,5.541263545158426,4.496062992125984,0.9970233622885237,0.8818897637795275,0.06692913385826772,33.0,3.5263605246161616,3.2383561643835614,0.09448818897637795,0.2952755905511811,0.0,0.13385826771653545,1.1086884483414587,1,1
TdMja0lg8l5kdTc9qtZoZg,7,2.0794415416798357,3.2857142857142856,1.799470821684875,0.42857142857142855,0.2857142857142857,,,9.378082191780821,0.14285714285714285,0.2857142857142857,0.0,0.42857142857142855,1.7071685565096857,0,1
Tdb_Nd4EQar9sXE-a8SPSA,6,1.9459101490553132,3.8333333333333335,1.6020819787597222,0.6666666666666666,0.16666666666666666,,,6.049315068493151,0.0,0.16666666666666666,0.0,0.16666666666666666,0.9878210043284018,0,0
TdrNka-oPWf4B-jN9rKltw,255,5.545177444479562,4.070588235294117,1.1582117151136067,0.7725490196078432,0.10980392156862745,26.0,3.295836866004329,5.6136986301369864,0.06666666666666667,0.5450980392156862,0.0,0.29411764705882354,2.0837236827671037,5,1
Tdz-vjDRKI6LRzyaW3BMkg,30,3.4339872044851463,4.3,1.0221680811915899,0.8333333333333334,0.06666666666666667,,,2.495890410958904,0.06666666666666667,0.3,0.0,0.23333333333333334,1.709127657105418,5,1
Tfez9ZWvwBNxeQ50AAeLXg,30,3.4339872044851463,3.533333333333333,1.3578211078487255,0.6333333333333333,0.23333333333333334,,,13.112328767123287,0.0,0.3333333333333333,0.0,0.2,1.5554123220271552,0,0
Tg1wUs7niPlD68hXbzP1gw,11,2.4849066497880004,2.1818181818181817,1.7215215257545764,0.2727272727272727,0.6363636363636364,,,3.26027397260274,0.0,0.18181818181818182,0.0,0.09090909090909091,0.9901112858962093,0,1
Tg5p9ITJUOYp3vFzw0nK2g,69,4.248495242049359,2.3768115942028984,1.5727593705048009,0.2753623188405797,0.5942028985507246,,,10.665753424657535,0.014492753623188406,0.21739130434782608,0.0,0.11594202898550725,0.802909080334561,7,1
TiYGVQxNQ-wkr63o0JwaEA,47,3.871201010907891,4.787234042553192,0.7203915062618187,0.9361702127659575,0.02127659574468085,5.0,1.791759469228055,13.956164383561644,0.06382978723404255,0.19148936170212766,0.0,0.0851063829787234,1.0027273641805676,0,1
TjwWB-ET-qmO2-8bfIHMig,255,5.545177444479562,4.050980392156863,1.154138829007106,0.7450980392156863,0.10980392156862745,11.0,2.4849066497880004,4.495890410958904,0.058823529411764705,0.4,0.0,0.22745098039215686,1.6166447104984314,5,1
Tk5UxXWUcBog8_oOcH_gzw,23,3.1780538303479458,3.6956521739130435,1.06321906614239,0.6086956521739131,0.17391304347826086,,,10.139726027397261,0.0,0.34782608695652173,0.0,0.30434782608695654,1.6581024585562643,0,0
Tk9KD_DDpcMeceID_VrutQ,58,4.07753744390572,3.896551724137931,1.385256391144795,0.7068965517241379,0.1724137931034483,1.0,0.6931471805599453,1.8520547945205479,0.08620689655172414,0.2413793103448276,0.0,0.13793103448275862,1.0783410401244704,0,1
TkaYCVuCOTjj5zAHiE5Gdw,42,3.7612001156935624,4.166666666666667,1.033975672371894,0.6904761904761905,0.07142857142857142,2.0,1.0986122886681098,6.178082191780822,0.0,0.35714285714285715,0.0,0.2857142857142857,2.0271102227905535,6,0
Tkx1AiQarmw0zc50GibtTA,275,5.62040086571715,3.370909090909091,1.337509496149211,0.5418181818181819,0.23272727272727273,1.0,0.6931471805599453,14.427397260273972,0.02909090909090909,0.38545454545454544,0.0,0.20727272727272728,1.5776987144012504,3,1
TnwGFR_5ntHByM1VMD9etg,21,3.091042453358316,2.9047619047619047,1.4800257398019097,0.38095238095238093,0.42857142857142855,1.0,0.6931471805599453,10.715068493150685,0.0,0.23809523809523808,0.0,0.19047619047619047,1.4266678202967213,0,1
ToXXzuswqzq1gRq1wbFdiQ,35,3.58351893845611,4.3428571428571425,1.027356892649263,0.8,0.05714285714285714,,,14.956164383561644,0.0,0.2857142857142857,0.0,0.2,1.6658300685264187,7,0
TonEJAE3BIpui1qLvcmVCQ,12,2.5649493574615367,3.4166666666666665,1.0836246694508316,0.5,0.25,,,8.917808219178083,0.0,0.3333333333333333,0.0,0.25,1.502010834123906,0,0
Tozj3jTcnclmQKlNViY7SA,156,5.056245805348308,3.6858974358974357,1.338292061183074,0.6025641025641025,0.22435897435897437,21.0,3.091042453358316,7.761643835616439,0.03205128205128205,0.5064102564102564,0.0,0.2948717948717949,1.8808110013327162,3,1
TozkPEh-xhts3qfVeRFeRg,97,4.584967478670572,4.804123711340206,0.5522524946701605,0.9690721649484536,0.020618556701030927,4.0,1.6094379124341003,2.293150684931507,0.17525773195876287,0.18556701030927836,0.0,0.1134020618556701,0.7650330896305746,9,1
TpE22_ITBg1ubzNVHE2MHQ,25,3.258096538021482,3.68,1.6258331197676263,0.68,0.28,12.0,2.5649493574615367,2.5561643835616437,0.2,0.24,0.0,0.16,1.0131822970071163,0,1
TpLyNlRVcXREIw-94yOIaw,85,4.454347296253507,4.317647058823529,1.1042317379483517,0.8,0.09411764705882353,3.0,1.3862943611198906,2.9178082191780823,0.16470588235294117,0.38823529411764707,0.0,0.17647058823529413,1.3357116240585054,0,1
TpaWkW4eazEBNZkDeIYLYg,203,5.318119993844216,3.8374384236453203,1.285169534565662,0.7389162561576355,0.18719211822660098,,,14.408219178082192,0.0,0.32019704433497537,0.0,0.1724137931034483,1.4371816386775542,2,0
TqCOt7qlUjH-0EGBs258RQ,17,2.8903717578961645,4.882352941176471,0.3321055820775357,1.0,0.0,,,12.367123287671232,0.0,0.23529411764705882,0.0,0.058823529411764705,1.0870254859725605,9,0
TrjdAJMdOVaSZcVxpM7qxw,54,4.007333185232471,3.5185185185185186,1.0593828880174436,0.5370370370370371,0.16666666666666666,,,13.657534246575343,0.018518518518518517,0.46296296296296297,0.0,0.35185185185185186,2.343979142216703,9,0
TrkN92GvXWtsKvxu4l7leA,24,3.2188758248682006,2.0833333333333335,1.282547284209001,0.16666666666666666,0.625,2.0,1.0986122886681098,13.30958904109589,0.0,0.25,0.0,0.16666666666666666,1.6030771551825216,9,0
TspDezwYjRIlEPygYlDZeg,6,1.9459101490553132,3.5,1.378404875209022,0.5,0.3333333333333333,,,15.391780821917807,0.0,0.8333333333333334,0.0,1.0,4.032275578135843,0,0
Tt5B90zXup6DdmN73x5opg,22,3.1354942159291497,1.5,0.9128709291752769,0.045454545454545456,0.8181818181818182,2.0,1.0986122886681098,10.490410958904109,0.0,0.18181818181818182,0.0,0.18181818181818182,1.6258555574047238,0,1
TttFjRQ-8Iz8by4hsD7iOQ,50,3.9318256327243257,4.64,0.8750510189207746,0.94,0.04,2.0,1.0986122886681098,4.4082191780821915,0.0,0.18,0.0,0.02,0.491380361875939,3,1
TuLKUXkCvPYCbmJRzzh7Aw,36,3.6109179126442243,4.527777777777778,0.8446845940894527,0.9166666666666666,0.027777777777777776,1.0,0.6931471805599453,3.728767123287671,0.0,0.3611111111111111,0.0,0.1388888888888889,1.4003786984241533,0,0
TuVXt0MykhC23GTWX-32ug,42,3.7612001156935624,4.666666666666667,0.845841092919672,0.9285714285714286,0.047619047619047616,,,12.786301369863013,0.0,0.5714285714285714,0.0,0.40476190476190477,2.3962027760622244,0,1
TunmRrfZb7bt53T6HJi4UQ,967,6.875232087276577,4.301964839710445,1.1465251610550227,0.8231644260599793,0.10341261633919338,132.0,4.890349128221754,8.202739726027398,0.03929679420889348,0.2295760082730093,0.0,0.09927611168562564,0.9028141543514652,3,1
TwKeUEsAjJz-pTHTg14agw,36,3.6109179126442243,4.138888888888889,1.1748015705465882,0.7222222222222222,0.08333333333333333,4.0,1.6094379124341003,14.506849315068493,0.05555555555555555,0.25,0.0,0.1388888888888889,1.0874836046020224,7,1
TwnzM8mJn_nT2PJf1x-9kQ,1225,7.111512116496157,4.182857142857143,1.0214368964029712,0.8130612244897959,0.07591836734693877,45.0,3.828641396489095,15.295890410958904,0.02857142857142857,0.4146938775510204,0.0,0.24979591836734694,1.8046262393985812,6,1
TxJ_LSVVkRqSrIJYlY9P-Q,9,2.302585092994046,1.5555555555555556,0.8819171036881968,0.0,0.7777777777777778,5.0,1.791759469228055,8.441095890410958,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.9275363717536109,0,1
TxYxXvC5RcRRCYR6rbJgEQ,7,2.0794415416798357,3.857142857142857,0.37796447300922725,0.8571428571428571,0.0,,,13.991780821917809,0.0,0.14285714285714285,0.0,0.14285714285714285,2.3722025895628733,0,0
TyYpzJzeKWtyMdPFtPRUEg,18,2.9444389791664403,2.0555555555555554,1.4741786236338814,0.2222222222222222,0.7222222222222222,,,10.323287671232876,0.0,0.1111111111111111,0.0,0.0,0.32927366810946723,0,1
TyhguONKc8i6M7wP09nTbA,161,5.087596335232384,4.577639751552795,0.7877162524728927,0.9130434782608695,0.031055900621118012,1.0,0.6931471805599453,9.342465753424657,0.024844720496894408,0.2236024844720497,0.0,0.08695652173913043,1.0095947300333552,9,1
TywTBjUpo4J3TXvBtxG1MA,40,3.713572066704308,2.375,1.5138251770487459,0.25,0.575,,,11.821917808219178,0.025,0.25,0.0,0.125,1.0755823606315835,0,1
Tz10h4z2J6j2V9gD2fgGKA,42,3.7612001156935624,3.4761904761904763,1.5809551796009538,0.5238095238095238,0.2857142857142857,2.0,1.0986122886681098,13.389041095890411,0.07142857142857142,0.23809523809523808,0.0,0.16666666666666666,1.3313081917558969,0,1
Tz41bpzdjOLy7JwA4axqpw,11,2.4849066497880004,3.272727272727273,1.4893561757289013,0.45454545454545453,0.2727272727272727,,,9.115068493150686,0.0,0.2727272727272727,0.0,0.2727272727272727,1.2744250787784381,0,1
U06K56fiCWYTtktwQkZ9TA,28,3.367295829986474,1.4285714285714286,0.9973509887241275,0.07142857142857142,0.8928571428571429,,,12.413698630136986,0.0,0.32142857142857145,0.0,0.25,1.695843682640059,0,0
U09S6VSTWCKteCDa72Td7Q,22,3.1354942159291497,4.454545454545454,0.9625003513801573,0.8636363636363636,0.09090909090909091,1.0,0.6931471805599453,4.498630136986302,0.0,0.2727272727272727,0.0,0.22727272727272727,1.647599305266043,1,0
U0voDyTp7mD1poGc1lTcCw,31,3.4657359027997265,2.3225806451612905,1.4694011654229202,0.3225806451612903,0.5806451612903226,,,9.147945205479452,0.03225806451612903,0.1935483870967742,0.0,0.16129032258064516,0.8148168626887858,0,1
U2y7fsqDgxAXskoJNVxbwg,361,5.8916442118257715,4.240997229916897,1.059393486069099,0.8282548476454293,0.09418282548476455,15.0,2.772588722239781,8.715068493150685,0.0,0.37950138504155123,0.0,0.2077562326869806,1.5672864701490177,0,0
U30ggGzFpXvc2NZYwOW3qg,476,6.1675164908883415,4.670168067226891,0.8120362794003488,0.930672268907563,0.046218487394957986,7.0,2.0794415416798357,10.794520547945206,0.008403361344537815,0.27941176470588236,0.0,0.14495798319327732,1.2838943092009791,9,1
U3Bqo_gZ0sIHMqil2fUlUw,223,5.4116460518550396,3.9551569506726456,1.1577229310873285,0.7443946188340808,0.14349775784753363,2.0,1.0986122886681098,12.704109589041096,0.0,0.4349775784753363,0.0,0.3004484304932735,1.929215221725429,0,0
U3L1vOwZwrqTyBDPxiyIJQ,74,4.31748811353631,3.945945945945946,1.1454722288973749,0.7162162162162162,0.0945945945945946,,,7.295890410958904,0.0,0.21621621621621623,0.0,0.12162162162162163,1.0033461500916012,6,0
U50T86i8wyNWGWxsP7GIRw,92,4.532599493153256,1.6630434782608696,1.1219799405960238,0.11956521739130435,0.7934782608695652,,,10.665753424657535,0.021739130434782608,0.16304347826086957,0.0,0.08695652173913043,0.8512080997301454,9,1
U5Xuk0e2GZ4TSV_km6__ig,31,3.4657359027997265,3.2903225806451615,1.3464409477605959,0.4838709677419355,0.2903225806451613,2.0,1.0986122886681098,13.646575342465754,0.0,0.22580645161290322,0.0,0.16129032258064516,1.68016601609117,0,1
U5_T9hDfdYFWS8ahj_1Dvw,138,4.9344739331306915,3.289855072463768,1.5292901771723961,0.5072463768115942,0.3333333333333333,10.0,2.3978952727983707,4.526027397260274,0.028985507246376812,0.36231884057971014,0.0,0.18115942028985507,1.4199426184043988,5,1
U6D2ZyFsZw15-3RtMalq8Q,7,2.0794415416798357,4.142857142857143,1.2149857925879117,0.7142857142857143,0.14285714285714285,1.0,0.6931471805599453,5.484931506849315,0.0,0.5714285714285714,0.0,0.2857142857142857,1.7670793372053641,0,0
U6Fq-uk9TM5OeiHzg7t6AA,21,3.091042453358316,4.476190476190476,0.9283882603225665,0.9047619047619048,0.09523809523809523,2.0,1.0986122886681098,3.2356164383561645,0.0,0.38095238095238093,0.0,0.23809523809523808,1.3161164136070311,0,0
U71g2hUbA9uOY41kWRLt7w,10,2.3978952727983707,3.4,1.0749676997731399,0.5,0.1,,,8.758904109589041,0.0,0.2,0.0,0.1,1.1578909815392726,0,1
U7HYUH8SqZO6OQMNKCr5kQ,85,4.454347296253507,4.729411764705882,0.5853008037003921,0.9529411764705882,0.011764705882352941,12.0,2.5649493574615367,2.0767123287671234,0.11764705882352941,0.32941176470588235,0.0,0.17647058823529413,1.3103148842363166,9,1
U7XK2Ki-PGx87IgXxH55IQ,86,4.465908118654584,3.2325581395348837,1.2711682316084745,0.4883720930232558,0.2558139534883721,5.0,1.791759469228055,15.252054794520548,0.0,0.27906976744186046,0.0,0.13953488372093023,1.9044234921698209,9,0
U890G5oU74Dz5dOWZUL3OA,32,3.4965075614664802,3.78125,1.1841527527880362,0.65625,0.1875,4.0,1.6094379124341003,3.580821917808219,0.0,0.40625,0.0,0.125,1.5849264249491448,0,0
U8rN2Euy3kLW5HkKfzfveg,8,2.1972245773362196,2.625,1.302470180629319,0.375,0.5,,,7.627397260273972,0.0,0.5,0.0,0.25,2.3013777876244728,0,0
U9BNibUtLnp8v9jBMPvLhA,10,2.3978952727983707,2.9,1.8529256146249728,0.5,0.5,,,2.96986301369863,0.1,0.5,0.0,0.2,1.3179320104240155,0,1
U9IinzLvwvNzlg0SqJ-fHg,7,2.0794415416798357,2.857142857142857,1.5735915849388862,0.42857142857142855,0.42857142857142855,,,10.523287671232877,0.0,0.42857142857142855,0.0,0.2857142857142857,1.8388175317267759,0,0
UBj0aJ6FfMR4tdvRbQ3KSA,95,4.564348191467836,1.7473684210526317,1.2025542059055372,0.1368421052631579,0.8105263157894737,1.0,0.6931471805599453,14.0,0.042105263157894736,0.3263157894736842,0.0,0.17894736842105263,1.3193270568066477,7,1
UCmTG_e7I2a5dY_3qI6Jbg,26,3.295836866004329,4.076923076923077,1.5211331808379418,0.7692307692307693,0.19230769230769232,6.0,1.9459101490553132,7.197260273972603,0.038461538461538464,0.46153846153846156,0.0,0.34615384615384615,1.9535308579505275,0,1
UCxfP4Lu3SxSh6U2fE8qcg,28,3.367295829986474,3.142857142857143,1.3801311186847083,0.4642857142857143,0.32142857142857145,,,12.608219178082193,0.0,0.21428571428571427,0.0,0.14285714285714285,1.1268579674846637,3,1
UDD4X5TLUMARishbXUQA2w,46,3.8501476017100584,2.847826086956522,1.3327897442640602,0.3695652173913043,0.41304347826086957,,,10.906849315068493,0.021739130434782608,0.30434782608695654,0.0,0.21739130434782608,1.6176674921152796,9,1
UDZYeNX7IJeKrYJjagK4_g,55,4.02535169073515,4.036363636363636,1.2166078579947937,0.7090909090909091,0.12727272727272726,1.0,0.6931471805599453,8.942465753424658,0.0,0.34545454545454546,0.0,0.12727272727272726,1.3175975586156907,7,0
UEGZ1nHUVb2ltGtd7C7X9w,12,2.5649493574615367,4.5,0.674199862463242,0.9166666666666666,0.0,,,10.013698630136986,0.0,0.4166666666666667,0.0,0.25,1.4547035905027965,0,1
UEh4Jqc29tHs1TEgX9UTxA,27,3.332204510175204,3.4814814814814814,1.5284575022493547,0.5555555555555556,0.25925925925925924,,,2.5616438356164384,0.0,0.3333333333333333,0.0,0.18518518518518517,1.4639635928758912,0,1
UF436Ju_UY0zuE5RNtYW5g,15,2.772588722239781,1.8666666666666667,1.505545305418162,0.2,0.8,1.0,0.6931471805599453,6.63013698630137,0.0,0.13333333333333333,0.0,0.06666666666666667,0.8668994666479037,0,0
UG5PDzdKA2n3jd854QJpiQ,90,4.51085950651685,2.977777777777778,1.5138148683641601,0.43333333333333335,0.4,,,12.117808219178082,0.0,0.23333333333333334,0.0,0.1111111111111111,0.9635727379222393,0,1
UGZZVg5iOT-Q9PfoST38oQ,9,2.302585092994046,3.4444444444444446,1.8782379449307742,0.5555555555555556,0.4444444444444444,,,7.164383561643835,0.0,0.1111111111111111,0.0,0.1111111111111111,0.7526915429286238,0,1
UHsSmMt8fGRaewOpJ7OsOg,6,1.9459101490553132,3.8333333333333335,1.4719601443879746,0.8333333333333334,0.16666666666666666,1.0,0.6931471805599453,10.857534246575343,0.0,0.6666666666666666,0.0,0.5,2.4472402288498825,0,0
UIlrtflU_DOagc4YyrQ2Uw,95,4.564348191467836,3.5052631578947366,1.2366193123302818,0.5789473684210527,0.24210526315789474,2.0,1.0986122886681098,10.057534246575342,0.0,0.23157894736842105,0.0,0.12631578947368421,1.1469972011822211,3,0
UIyDw8OqB17EkI2p3m7-EQ,108,4.6913478822291435,4.37962962962963,1.0913216936879246,0.8611111111111112,0.08333333333333333,3.0,1.3862943611198906,5.120547945205479,0.0,0.2777777777777778,0.0,0.17592592592592593,1.3655557520709862,2,0
UIzaUKz90UWNHi0vLk5VwQ,5,1.791759469228055,2.2,1.7888543819998317,0.2,0.6,2.0,1.0986122886681098,6.052054794520548,0.0,0.2,0.0,0.2,1.2496085749016859,0,1
UJQGJ0tlKO93Lia2JGidZA,5,1.791759469228055,1.0,0.0,0.0,1.0,,,11.372602739726027,0.0,0.2,0.0,0.2,1.787785054397655,0,0
UJw-KnIdnzwbvxzNvIUhgw,15,2.772588722239781,2.8,1.2071217242444348,0.3333333333333333,0.4666666666666667,,,11.986301369863014,0.0,0.4666666666666667,0.0,0.26666666666666666,1.8583846079987971,9,0
ULAfzCa_T3IeaUAhhASJMw,7,2.0794415416798357,3.7142857142857144,1.2535663410560174,0.8571428571428571,0.14285714285714285,,,8.005479452054795,0.0,0.0,0.0,0.0,0.47083383800061845,0,1
UMHuKs1sO-wq3XqKaejXeA,129,4.867534450455582,4.829457364341085,0.5172649074663039,0.9534883720930233,0.007751937984496124,10.0,2.3978952727983707,11.882191780821918,0.0,0.31007751937984496,0.0,0.15503875968992248,1.4061388894340154,9,1
UMdy-hcoLE5-zLgCrURvXQ,5,1.791759469228055,2.8,1.3038404810405297,0.4,0.4,4.0,1.6094379124341003,8.556164383561644,0.0,0.4,0.0,0.2,0.7863651265448651,0,0
UMpnAG62H99at_y-J1T1tg,23,3.1780538303479458,2.782608695652174,1.704446637451859,0.4782608695652174,0.5217391304347826,11.0,2.4849066497880004,2.83013698630137,0.2608695652173913,0.30434782608695654,0.0,0.17391304347826086,1.0904451061568194,7,1
UNm_HjLpz4nwS65-Wjv97A,39,3.6888794541139363,3.0,1.5894388284780527,0.4358974358974359,0.41025641025641024,,,5.2,0.0,0.38461538461538464,0.0,0.28205128205128205,1.739214946236528,0,1
UOv2_2Mf9NjVvjmwQuK5qA,27,3.332204510175204,4.222222222222222,1.3107054276032877,0.7777777777777778,0.14814814814814814,,,4.243835616438356,0.0,0.14814814814814814,0.0,0.07407407407407407,0.823265267121044,9,0
UPD4qX0t1lm7G86mrj889w,265,5.583496308781699,4.203773584905661,1.1298233745293702,0.8075471698113208,0.11320754716981132,11.0,2.4849066497880004,5.857534246575343,0.04905660377358491,0.29056603773584905,0.0,0.13962264150943396,1.2129742150587155,3,1
UQ8UKfNSUT0aKu4naioVqw,105,4.663439094112067,4.628571428571429,0.8798726181532326,0.9142857142857143,0.047619047619047616,15.0,2.772588722239781,3.3643835616438356,0.06666666666666667,0.2571428571428571,0.0,0.1523809523809524,1.1125402518975047,0,1
